obo_id,label,M
Orphanet:52055,"Agenesis of the corpus callosum - intellectual disability - coloboma - micrognathia",1
Orphanet:52056,"Ulnar/fibula ray defect - brachydactyly",0
Orphanet:521438,"Congenital vertebral-cardiac-renal anomalies syndrome",2
Orphanet:52183,"Premature chromosome condensation with microcephaly and intellectual disability",1
Orphanet:522077,"infantile hypotonia-oculomotor anomalies-hyperkinetic movements-developmental delay syndrome",1
Orphanet:523,"Hereditary leiomyomatosis and renal cell cancer",1
Orphanet:52368,"Mohr-Tranebjaerg syndrome",1
Orphanet:524,"Li-Fraumeni syndrome",2
Orphanet:52427,"Retinitis punctata albescens",3
Orphanet:52429,"Branchio-otic syndrome",2
Orphanet:52430,"Inclusion body myopathy with Paget disease of bone and frontotemporal dementia",3
Orphanet:52503,"X-linked creatine transporter deficiency",1
Orphanet:52530,"Pseudo-von Willebrand disease",1
Orphanet:526,"Liddle syndrome",2
Orphanet:528,"Berardinelli-Seip congenital lipodystrophy",3
Orphanet:52901,"Isolated follicle stimulating hormone deficiency",1
Orphanet:53,"Albers-Schönberg osteopetrosis",1
Orphanet:530,"Lipoid proteinosis",1
Orphanet:531,"Miller-Dieker syndrome",1
Orphanet:53271,"Muenke syndrome",1
Orphanet:53296,"Familial cutaneous collagenoma",0
Orphanet:53347,"Brody myopathy",1
Orphanet:53351,"X-linked dystonia-parkinsonism",1
Orphanet:53372,"Hereditary geniospasm",0
Orphanet:534,"Oculocerebrorenal syndrome",1
Orphanet:53540,"Goldmann-Favre syndrome",1
Orphanet:53583,"Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity",1
Orphanet:53689,"Congenital chloride diarrhea",1
Orphanet:53690,"Congenital lactase deficiency",1
Orphanet:53691,"Congenital cornea plana",1
Orphanet:53693,"GRACILE syndrome",1
Orphanet:53696,"Lethal arthrogryposis - anterior horn cell disease",1
Orphanet:53697,"Gnathodiaphyseal dysplasia",1
Orphanet:53698,"Hyaline body myopathy",1
Orphanet:53715,"Tumoral calcinosis",2
Orphanet:538,Lymphangioleiomyomatosis,2
Orphanet:54,"X-linked recessive ocular albinism",1
Orphanet:540,"Familial hemophagocytic lymphohistiocytosis",4
Orphanet:54260,"Left ventricular noncompaction",9
Orphanet:54370,"Primary membranoproliferative glomerulonephritis",3
Orphanet:550,MELAS,4
Orphanet:551,MERRF,0
Orphanet:552,MODY,12
Orphanet:55595,"Autosomal dominant limb-girdle muscular dystrophy type 1F",1
Orphanet:55596,"Autosomal dominant limb-girdle muscular dystrophy type 1G",1
Orphanet:55654,"Hypotrichosis simplex",7
Orphanet:557,"Isolated anorectal malformation",0
Orphanet:558,"Marfan syndrome",2
Orphanet:55881,Adamantinoma,0
Orphanet:559,"Marinesco-Sjögren syndrome",1
Orphanet:56,Alkaptonuria,1
Orphanet:560,"Marshall syndrome",1
Orphanet:561,"Marshall-Smith syndrome",1
Orphanet:562,"McCune-Albright syndrome",1
Orphanet:56304,"Atelosteogenesis type II",1
Orphanet:56305,"Atelosteogenesis type III",1
Orphanet:564,"Meckel syndrome",12
Orphanet:565,"Menkes disease",1
Orphanet:566,"Congenital microcoria",0
Orphanet:567,"22q11.2 deletion syndrome",1
Orphanet:568,"Microphthalmia, Lenz type",2
Orphanet:569,"Familial or sporadic hemiplegic migraine",3
Orphanet:57,"Glycogen storage disease due to aldolase A deficiency",1
Orphanet:570,"Moebius syndrome",0
Orphanet:572,"Immunodeficiency by defective expression of HLA class 2",4
Orphanet:573,Monilethrix,3
Orphanet:575,"Muckle-Wells syndrome",1
Orphanet:576,"Mucolipidosis type II",1
Orphanet:577,"Mucolipidosis type III",2
Orphanet:578,"Mucolipidosis type IV",1
Orphanet:579,"Mucopolysaccharidosis type 1",1
Orphanet:58,"Alexander disease",1
Orphanet:580,"Mucopolysaccharidosis type 2",1
Orphanet:581,"Mucopolysaccharidosis type 3",4
Orphanet:582,"Mucopolysaccharidosis type 4",2
Orphanet:583,"Mucopolysaccharidosis type 6",1
Orphanet:584,"Mucopolysaccharidosis type 7",1
Orphanet:585,"Multiple sulfatase deficiency",3
Orphanet:586,"Cystic fibrosis",1
Orphanet:587,"Muir-Torre syndrome",2
Orphanet:588,"Muscle-eye-brain disease",8
Orphanet:59,"Allan-Herndon-Dudley syndrome",1
Orphanet:590,"Congenital myasthenic syndromes",20
Orphanet:59135,"Laing early-onset distal myopathy",1
Orphanet:59181,"Sorsby's fundus dystrophy",1
Orphanet:593,"Myofibrillar myopathy",2
Orphanet:59303,"Ichthyosis - hypotrichosis - sclerosing cholangitis",1
Orphanet:59306,"McLeod neuroacanthocytosis syndrome",1
Orphanet:596,"X-linked centronuclear myopathy",1
Orphanet:597,"Central core disease",1
Orphanet:598,"Multiminicore myopathy",2
Orphanet:599,"Distal myopathy",1
Orphanet:6,"Isolated 3-methylcrotonyl-CoA carboxylase deficiency",2
Orphanet:60,"Alpha-1-antitrypsin deficiency",1
Orphanet:600,"Distal myopathy with vocal cord weakness",1
Orphanet:60015,"Parietal foramina",2
Orphanet:60025,"Pulmonary alveolar microlithiasis",1
Orphanet:60030,"Loeys-Dietz syndrome",2
Orphanet:60040,"Megalencephaly-capillary malformation-polymicrogyria syndrome",1
Orphanet:60041,"Congenital heart block",0
Orphanet:602,"Distal myopathy, Nonaka type",2
Orphanet:603,"Distal myopathy, Welander type",1
Orphanet:606,"Proximal myotonic myopathy",1
Orphanet:607,"Nemaline myopathy",11
Orphanet:609,"Tibial muscular dystrophy",0
Orphanet:61,Alpha-mannosidosis,1
Orphanet:610,"Bethlem myopathy",4
Orphanet:612,"Potassium-aggravated myotonia",1
Orphanet:614,"Thomsen and Becker disease",1
Orphanet:615,"Familial atrial myxoma",1
Orphanet:618,"Familial melanoma",6
Orphanet:62,"Autosomal recessive limb-girdle muscular dystrophy type 2D",1
Orphanet:621,"Hereditary methemoglobinemia",2
Orphanet:622,"Homocystinuria without methylmalonic aciduria",3
Orphanet:624,"Familial multiple nevi flammei",1
Orphanet:626,"Large congenital melanocytic nevus",1
Orphanet:627,"Nance-Horan syndrome",1
Orphanet:628,"Diastrophic dwarfism",1
Orphanet:629,"Short stature due to growth hormone qualitative anomaly",1
Orphanet:63,"Alport syndrome",3
Orphanet:631,"Non-acquired isolated growth hormone deficiency",3
Orphanet:632,"Short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia",1
Orphanet:63261,"HERNS syndrome",1
Orphanet:63273,"Distal myopathy with posterior leg and anterior hand involvement",1
Orphanet:633,"Laron syndrome",1
Orphanet:634,"Netherton syndrome",1
Orphanet:63440,"Isolated oxycephaly",1
Orphanet:63442,"Angel-shaped phalango-epiphyseal dysplasia",0
Orphanet:63446,"Acrocapitofemoral dysplasia",1
Orphanet:63454,"Patterned dystrophy of the retinal pigment epithelium",1
Orphanet:636,"Neurofibromatosis type 1",1
Orphanet:637,"Neurofibromatosis type 2",1
Orphanet:638,"Neurofibromatosis-Noonan syndrome",1
Orphanet:64,"Alström syndrome",1
Orphanet:640,"Hereditary neuropathy with liability to pressure palsies",1
Orphanet:642,"Hereditary sensory and autonomic neuropathy type 4",1
Orphanet:64280,"Childhood absence epilepsy",4
Orphanet:643,"Giant axonal neuropathy",1
Orphanet:644,"NARP syndrome",1
Orphanet:646,"Niemann-Pick disease type C",2
Orphanet:647,"Nijmegen breakage syndrome",1
Orphanet:64739,"Ovarian hyperstimulation syndrome",1
Orphanet:64746,"Autosomal dominant Charcot-Marie-Tooth disease type 2",5
Orphanet:64748,"Dejerine-Sottas syndrome",5
Orphanet:64751,"Hereditary motor and sensory neuropathy type 5",0
Orphanet:64752,"Hereditary sensory and autonomic neuropathy type 5",1
Orphanet:64753,"Spinocerebellar ataxia with axonal neuropathy type 2",3
Orphanet:64754,"Nevus comedonicus syndrome",1
Orphanet:64755,"Becker nevus syndrome",0
Orphanet:648,"Noonan syndrome",11
Orphanet:649,"Norrie disease",1
Orphanet:65,"Leber congenital amaurosis",20
Orphanet:650,"LCAT deficiency",1
Orphanet:652,"Multiple endocrine neoplasia type 1",1
Orphanet:65282,"Woolly hair-palmoplantar keratoderma-dilated cardiomyopathy syndrome",1
Orphanet:65283,"Timothy syndrome",1
Orphanet:65284,"Biotin-responsive basal ganglia disease",1
Orphanet:65285,"Lhermitte-Duclos disease",1
Orphanet:65286,"3q29 microdeletion syndrome",0
Orphanet:65287,"Beta-ureidopropionase deficiency",1
Orphanet:65288,"Permanent neonatal diabetes mellitus - pancreatic and cerebellar agenesis",1
Orphanet:653,"Multiple endocrine neoplasia type 2",1
Orphanet:654,Nephroblastoma,3
Orphanet:655,Nephronophthisis,12
Orphanet:656,"Familial idiopathic steroid-resistant nephrotic syndrome",21
Orphanet:65682,"Benign recurrent intrahepatic cholestasis",2
Orphanet:65683,"Isolated focal cortical dysplasia",3
Orphanet:65720,"Arthrogryposis - severe scoliosis",0
Orphanet:65743,"Autosomal dominant multiple pterygium syndrome",1
Orphanet:65748,"Multiple keratoacanthoma, Ferguson-Smith type",1
Orphanet:65759,"Carpenter syndrome",2
Orphanet:65798,"Goodman syndrome",0
Orphanet:659,"Mutilating palmoplantar keratoderma with periorificial keratotic plaques",2
Orphanet:661,"Ondine syndrome",5
Orphanet:664,"Ornithine transcarbamylase deficiency",1
Orphanet:665,"Albright hereditary osteodystrophy",2
Orphanet:666,"Osteogenesis imperfecta",18
Orphanet:66625,"Cerebro-oculo-nasal syndrome",0
Orphanet:66628,"Obesity due to congenital leptin deficiency",1
Orphanet:66629,"Goldberg-Shprintzen megacolon syndrome",1
Orphanet:66630,"Congenital pseudoarthrosis of clavicle",0
Orphanet:66631,"CEDNIK syndrome",1
Orphanet:66634,"Dilated cardiomyopathy with ataxia",1
Orphanet:66637,Diaphanospondylodysostosis,1
Orphanet:667,"Autosomal recessive malignant osteopetrosis",4
Orphanet:669,"Otopalatodigital syndrome",1
Orphanet:67036,"Autosomal dominant optic atrophy and cataract",1
Orphanet:67041,"Hyaluronidase deficiency",1
Orphanet:67042,"Late-onset retinal degeneration",1
Orphanet:67044,"Thrombocytopenia with congenital dyserythropoietic anemia",1
Orphanet:67045,"X-linked intellectual disability with isolated growth hormone deficiency",1
Orphanet:67046,"3-methylglutaconic aciduria type 1",1
Orphanet:67047,"3-methylglutaconic aciduria type 3",1
Orphanet:67048,"3-methylglutaconic aciduria type 4",0
Orphanet:672,"Pallister-Hall syndrome",2
Orphanet:675,"Annular pancreas",0
Orphanet:676,"Hereditary chronic pancreatitis",3
Orphanet:678,"Papillon-Lefèvre syndrome",1
Orphanet:679,"Malignant atrophic papulosis",0
Orphanet:681,"Hypokalemic periodic paralysis",2
Orphanet:682,"Hyperkalemic periodic paralysis",1
Orphanet:683,"Progressive supranuclear palsy",1
Orphanet:68356,Leukodystrophy,2
Orphanet:684,"Paramyotonia congenita of Von Eulenburg",1
Orphanet:69076,"Renal glucosuria",1
Orphanet:69082,"Odonto-tricho-ungual-digito-palmar syndrome",0
Orphanet:69083,"Ectodermal dysplasia with natal teeth, Turnpenny type",0
Orphanet:69084,"Pure hair and nail ectodermal dysplasia",3
Orphanet:69085,"Limb-mammary syndrome",1
Orphanet:69087,"Naegeli-Franceschetti-Jadassohn syndrome",1
Orphanet:69088,"Anhidrotic ectodermal dysplasia - immunodeficiency - osteopetrosis - lymphedema",0
Orphanet:69125,"Anonychia with flexural pigmentation",0
Orphanet:69126,"Pyogenic arthritis - pyoderma gangrenosum - acne",1
Orphanet:69663,"Low phospholipid associated cholelithiasis",1
Orphanet:69723,"Tyrosinemia type 3",1
Orphanet:69735,"Hypotrichosis - lymphedema - telangiectasia",1
Orphanet:69737,"Bosley-Salih-Alorainy syndrome",1
Orphanet:69739,"Athabaskan brainstem dysgenesis syndrome",1
Orphanet:699,"Pearson syndrome",0
Orphanet:7,"3C syndrome",2
Orphanet:70,"Proximal spinal muscular atrophy",1
Orphanet:700,"Alopecia totalis",0
Orphanet:701,"Alopecia universalis",1
Orphanet:702,"Pelizaeus-Merzbacher disease",1
Orphanet:70470,"Hyperlipoproteinemia type 5",1
Orphanet:70472,"Congenital lactic acidosis, Saguenay-Lac-Saint-Jean type",1
Orphanet:705,"Pendred syndrome",1
Orphanet:70592,"Immunodeficiency due to interleukin-1 receptor-associated kinase-4 deficiency",1
Orphanet:70594,"Dopa-responsive dystonia due to sepiapterin reductase deficiency",1
Orphanet:70595,"Sensory ataxic neuropathy - dysarthria - ophthalmoparesis",2
Orphanet:708,"Peters anomaly",2
Orphanet:709,"Peters plus syndrome",1
Orphanet:71,"Chylomicron retention disease",1
Orphanet:710,"Pfeiffer syndrome",2
Orphanet:711,"Glycogen storage disease due to phosphoglucomutase deficiency",0
Orphanet:712,"Hemolytic anemia due to glucophosphate isomerase deficiency",1
Orphanet:71202,"Rare hemorrhagic disorder due to a constitutional platelet anomaly",4
Orphanet:71212,"Hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency",1
Orphanet:71271,"Split hand - split foot - deafness",1
Orphanet:71275,"Rh deficiency syndrome",2
Orphanet:71277,"Encephalopathy due to GLUT1 deficiency",1
Orphanet:71278,"Congenital brain dysgenesis due to glutamine synthetase deficiency",1
Orphanet:71289,"Radio-ulnar synostosis - amegakaryocytic thrombocytopenia",2
Orphanet:71290,"Familial platelet syndrome with predisposition to acute myelogenous leukemia",1
Orphanet:71291,"Hereditary vascular retinopathy",1
Orphanet:713,"Glycogen storage disease due to phosphoglycerate kinase 1 deficiency",1
Orphanet:714,"Hemolytic anemia due to diphosphoglycerate mutase deficiency",1
Orphanet:71493,"Familial thrombocytosis",3
Orphanet:715,"Glycogen storage disease due to muscle phosphorylase kinase deficiency",1
Orphanet:71517,"Rapid-onset dystonia-parkinsonism",1
Orphanet:71526,"Obesity due to pro-opiomelanocortin deficiency",1
Orphanet:71528,"Obesity due to prohormone convertase I deficiency",1
Orphanet:71529,"Obesity due to melanocortin 4 receptor deficiency",10
Orphanet:716,Phenylketonuria,1
Orphanet:718,"Isolated Pierre Robin syndrome",0
Orphanet:71862,"Retinal dystrophy",1
Orphanet:72,"Angelman syndrome",2
Orphanet:721,"Gray platelet syndrome",2
Orphanet:722,Hypoplasminogenemia,1
Orphanet:725,"Continuous spikes and waves during sleep",1
Orphanet:726,"Alpers syndrome",1
Orphanet:73,"Gorham-Stout disease",0
Orphanet:731,"Autosomal recessive polycystic kidney disease",5
Orphanet:73220,"X-linked intellectual disability - hypotonic face",1
Orphanet:73229,"Autosomal dominant familial hematuria - retinal arteriolar tortuosity - contractures",1
Orphanet:73271,"Bleeding diathesis due to a collagen receptor defect",1
Orphanet:73272,"Growth delay due to insulin-like growth factor type 1 deficiency",1
Orphanet:73273,"Growth delay due to insulin-like growth factor I resistance",1
Orphanet:733,"Familial adenomatous polyposis",3
Orphanet:735,"Porokeratosis of Mibelli",1
Orphanet:737,"Porokeratosis plantaris palmaris et disseminata",0
Orphanet:739,"Prader-Willi syndrome",2
Orphanet:740,"Hutchinson-Gilford progeria syndrome",1
Orphanet:742,"Prolidase deficiency",1
Orphanet:743,"Hereditary thrombophilia due to congenital protein S deficiency",1
Orphanet:744,"Proteus syndrome",1
Orphanet:745,"Hereditary thrombophilia due to congenital protein C deficiency",1
Orphanet:746,"Mitochondrial trifunctional protein deficiency",2
Orphanet:749,"Congenital prekallikrein deficiency",1
Orphanet:750,Pseudoachondroplasia,1
Orphanet:752,"46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency",1
Orphanet:75233,"Wolman disease",1
Orphanet:75234,"Cholesteryl ester storage disease",1
Orphanet:75249,"Familial isolated restrictive cardiomyopathy",4
Orphanet:753,"46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency",1
Orphanet:75325,"Osteosclerosis - ichthyosis - premature ovarian failure",0
Orphanet:75326,"Retinal arterial tortuosity",1
Orphanet:75327,"North Carolina macular dystrophy",0
Orphanet:75373,"Progressive bifocal chorioretinal atrophy",0
Orphanet:75374,Bradyopsia,2
Orphanet:75376,"Familial drusen",2
Orphanet:75377,"Central areolar choroidal dystrophy",2
Orphanet:75381,"Cystoid macular dystrophy",0
Orphanet:75382,"Oguchi disease",2
Orphanet:75391,"Immunodeficiency with natural-killer cell deficiency and adrenal insufficiency",1
Orphanet:75392,"Ehlers-Danlos syndrome, periodontitis type",2
Orphanet:754,"Androgen insensitivity syndrome",1
Orphanet:75496,"Ehlers-Danlos syndrome, progeroid type",2
Orphanet:75497,"X-linked Ehlers-Danlos syndrome",0
Orphanet:755,"Leydig cell hypoplasia",1
Orphanet:75501,"Ehlers-Danlos syndrome, fibronectinemic type",0
Orphanet:75563,"X-linked sideroblastic anemia",1
Orphanet:756,"Pseudohypoaldosteronism type 1",3
Orphanet:757,"Pseudohypoaldosteronism type 2",4
Orphanet:758,"Pseudoxanthoma elasticum",3
Orphanet:75840,"Congenital muscular dystrophy, Ullrich type",4
Orphanet:75858,"MORM syndrome",1
Orphanet:760,"Purine nucleoside phosphorylase deficiency",1
Orphanet:763,Pycnodysostosis,1
Orphanet:765,"Pyruvate dehydrogenase deficiency",6
Orphanet:766,"Hemolytic anemia due to red cell pyruvate kinase deficiency",1
Orphanet:768,"Familial long QT syndrome",14
Orphanet:769,"Rabson-Mendenhall syndrome",1
Orphanet:772,"Infantile Refsum disease",11
Orphanet:77243,Lipedema,0
Orphanet:77258,"Trichorhinophalangeal syndrome type 1 and 3",1
Orphanet:77259,"Gaucher disease type 1",1
Orphanet:77260,"Gaucher disease type 2",1
Orphanet:77261,"Gaucher disease type 3",1
Orphanet:77292,"Niemann-Pick disease type A",1
Orphanet:77293,"Niemann-Pick disease type B",1
Orphanet:77295,Odontoleukodystrophy,1
Orphanet:77296,"Morgagni-Stewart-Morel syndrome",0
Orphanet:77297,"Majeed syndrome",1
Orphanet:77298,"Anophthalmia/microphthalmia - esophageal atresia",1
Orphanet:77299,"Microphthalmia - brain atrophy",0
Orphanet:773,"Refsum disease",2
Orphanet:77302,"Oculo-oto-facial dysplasia",0
Orphanet:774,"Hereditary hemorrhagic telangiectasia",3
Orphanet:776,"X-linked intellectual disability with marfanoid habitus",3
Orphanet:777,"X-linked non-syndromic intellectual disability",26
Orphanet:778,"Rett syndrome",1
Orphanet:77828,"Genetic obesity",10
Orphanet:782,"Axenfeld-Rieger syndrome",2
Orphanet:783,"Rubinstein-Taybi syndrome",2
Orphanet:786,"Glucocorticoid resistance",1
Orphanet:79,"Congenital alpha2 antiplasmin deficiency",1
Orphanet:790,Retinoblastoma,1
Orphanet:79022,"Simpson-Golabi-Behmel syndrome type 2",1
Orphanet:79076,"Juvenile polyposis of infancy",2
Orphanet:79083,"Familial partial lipodystrophy associated with PPARG mutations",1
Orphanet:79084,"Familial partial lipodystrophy, Köbberling type",0
Orphanet:79091,"Hereditary inclusion body myopathy - joint contractures - ophthalmoplegia",1
Orphanet:79094,"Grange syndrome",1
Orphanet:79095,"Congenital bile acid synthesis defect type 4",1
Orphanet:79096,"Pyridoxal phosphate-responsive seizures",1
Orphanet:791,"Retinitis pigmentosa",83
Orphanet:79100,"Atrophoderma vermiculata",0
Orphanet:79101,"Hyperprolinemia type 2",1
Orphanet:79102,"Thyrotoxic periodic paralysis",2
Orphanet:79106,"Eiken syndrome",1
Orphanet:79107,"Developmental malformations - deafness - dystonia",1
Orphanet:79113,"Mandibulofacial dysostosis-microcephaly syndrome",1
Orphanet:79118,"Neonatal diabetes - congenital hypothyroidism - congenital glaucoma - hepatic fibrosis - polycystic kidneys",1
Orphanet:79124,"Hepatic veno-occlusive disease - immunodeficiency",1
Orphanet:79133,"Focal facial dermal dysplasia type I",0
Orphanet:79134,"DEND syndrome",1
Orphanet:79135,"Episodic ataxia type 3",0
Orphanet:79136,"Episodic ataxia type 4",0
Orphanet:79137,"Generalized epilepsy - paroxysmal dyskinesia",1
Orphanet:79141,"Hereditary painful callosities",0
Orphanet:79142,"Familial Dupuytren contracture",0
Orphanet:79143,"Congenital anonychia",1
Orphanet:79144,"Congenital onychodysplasia",0
Orphanet:79145,"Dowling-Degos disease",3
Orphanet:79146,"Familial progressive hyperpigmentation",1
Orphanet:79147,"Familial reactive perforating collagenosis",0
Orphanet:79149,"Dermochondrocorneal dystrophy",0
Orphanet:79150,"Linear and whorled nevoid hypermelanosis",0
Orphanet:79151,"Acrokeratosis verruciformis of Hopf",1
Orphanet:79152,"Disseminated superficial actinic porokeratosis",4
Orphanet:79153,"Autosomal dominant nail dysplasia",1
Orphanet:79154,"2-aminoadipic 2-oxoadipic aciduria",1
Orphanet:79155,"Encephalopathy due to hydroxykynureninuria",1
Orphanet:79156,"Seizures - intellectual disability due to hydroxylysinuria",0
Orphanet:79157,"2-methylbutyryl-CoA dehydrogenase deficiency",1
Orphanet:79159,"Isobutyryl-CoA dehydrogenase deficiency",1
Orphanet:79168,"Disorder of bile acid synthesis",1
Orphanet:792,"X-linked retinoschisis",1
Orphanet:79211,"Combined hyperlipidemia",1
Orphanet:79230,"Hemochromatosis type 2",2
Orphanet:79233,"Hypoxanthine guanine phosphoribosyltransferase partial deficiency",1
Orphanet:79234,"Crigler-Najjar syndrome type 1",1
Orphanet:79235,"Crigler-Najjar syndrome type 2",1
Orphanet:79237,"Galactokinase deficiency",1
Orphanet:79238,"Galactose epimerase deficiency",1
Orphanet:79239,"Classic galactosemia",1
Orphanet:79240,"Glycogen storage disease due to liver and muscle phosphorylase kinase deficiency",1
Orphanet:79241,"Biotinidase deficiency",1
Orphanet:79242,"Holocarboxylase synthetase deficiency",1
Orphanet:79243,"Pyruvate dehydrogenase E1-alpha deficiency",1
Orphanet:79244,"Pyruvate dehydrogenase E2 deficiency",1
Orphanet:79246,"Pyruvate dehydrogenase phosphatase deficiency",1
Orphanet:79255,"GM1 gangliosidosis type 1",1
Orphanet:79256,"GM1 gangliosidosis type 2",1
Orphanet:79257,"GM1 gangliosidosis type 3",1
Orphanet:79258,"Glycogen storage disease due to glucose-6-phosphatase deficiency type a",1
Orphanet:79259,"Glycogen storage disease due to glucose-6-phosphatase deficiency type b",1
Orphanet:79262,"Adult neuronal ceroid lipofuscinosis",6
Orphanet:79263,"Infantile neuronal ceroid lipofuscinosis",1
Orphanet:79264,"Juvenile neuronal ceroid lipofuscinosis",5
Orphanet:79269,"Sanfilippo syndrome type A",1
Orphanet:79270,"Sanfilippo syndrome type B",1
Orphanet:79271,"Sanfilippo syndrome type C",1
Orphanet:79272,"Sanfilippo syndrome type D",1
Orphanet:79273,"Hereditary coproporphyria",1
Orphanet:79276,"Acute intermittent porphyria",1
Orphanet:79277,"Congenital erythropoietic porphyria",1
Orphanet:79278,"Erythropoietic protoporphyria",2
Orphanet:79279,"Alpha-N-acetylgalactosaminidase deficiency type 1",1
Orphanet:79280,"Alpha-N-acetylgalactosaminidase deficiency type 2",1
Orphanet:79281,"Alpha-N-acetylgalactosaminidase deficiency type 3",1
Orphanet:79282,"Methylmalonic acidemia with homocystinuria, type cblC",1
Orphanet:79283,"Methylmalonic acidemia with homocystinuria, type cblD",1
Orphanet:79284,"Methylmalonic acidemia with homocystinuria type cblF",1
Orphanet:79292,"Fish-eye disease",1
Orphanet:79293,"Familial LCAT deficiency",1
Orphanet:79299,"Hyperinsulinism due to glucokinase deficiency",2
Orphanet:79301,"Congenital bile acid synthesis defect type 1",2
Orphanet:79302,"Congenital bile acid synthesis defect type 3",1
Orphanet:79303,"Congenital bile acid synthesis defect type 2",1
Orphanet:79304,"Progressive familial intrahepatic cholestasis type 2",2
Orphanet:79305,"Progressive familial intrahepatic cholestasis type 3",1
Orphanet:79306,"Progressive familial intrahepatic cholestasis type 1",1
Orphanet:79310,"Vitamin B12-responsive methylmalonic acidemia type cblA",1
Orphanet:79311,"Vitamin B12-responsive methylmalonic acidemia type cblB",1
Orphanet:79312,"Vitamin B12-unresponsive methylmalonic acidemia type mut-",1
Orphanet:79314,"L-2-hydroxyglutaric aciduria",1
Orphanet:79315,"D-2-hydroxyglutaric aciduria",2
Orphanet:79316,"Phosphoenolpyruvate carboxykinase 1 deficiency",1
Orphanet:79317,"Phosphoenolpyruvate carboxykinase 2 deficiency",1
Orphanet:79318,PMM2-CDG,1
Orphanet:79319,MPI-CDG,1
Orphanet:79320,ALG6-CDG,1
Orphanet:79321,ALG3-CDG,1
Orphanet:79322,DPM1-CDG,1
Orphanet:79323,MPDU1-CDG,1
Orphanet:79324,ALG12-CDG,1
Orphanet:79325,ALG8-CDG,1
Orphanet:79326,ALG2-CDG,1
Orphanet:79327,ALG1-CDG,1
Orphanet:79328,ALG9-CDG,1
Orphanet:79329,MGAT2-CDG,1
Orphanet:79330,GCS1-CDG,1
Orphanet:79332,B4GALT1-CDG,1
Orphanet:79333,COG7-CDG,1
Orphanet:79344,"Autosomal dominant chondrodysplasia punctata",0
Orphanet:79345,"Brachytelephalangic chondrodysplasia punctata",1
Orphanet:79346,"Chondrodysplasia punctata, tibial-metacarpal type",0
Orphanet:79347,"Chondrodysplasia punctata, Toriello type",0
Orphanet:79350,"3-phosphoserine phosphatase deficiency",1
Orphanet:79351,"3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form",1
Orphanet:79369,"Isolated nail anomaly",1
Orphanet:79373,"Ectodermal dysplasia syndrome",1
Orphanet:79394,"Congenital non-bullous ichthyosiform erythroderma",5
Orphanet:79395,"Keratoderma hereditarium mutilans with ichthyosis",1
Orphanet:79396,"Epidermolysis bullosa simplex, Dowling-Meara type",2
Orphanet:79397,"Epidermolysis bullosa simplex with mottled pigmentation",1
Orphanet:79399,"Generalized epidermolysis bullosa simplex, non-Dowling-Meara type",2
Orphanet:794,"Saethre-Chotzen syndrome",2
Orphanet:79400,"Localized epidermolysis bullosa simplex",3
Orphanet:79401,"Epidermolysis bullosa simplex, Ogna type",1
Orphanet:79402,"Generalized junctional epidermolysis bullosa, non-Herlitz type",3
Orphanet:79403,"Junctional epidermolysis bullosa - pyloric atresia",2
Orphanet:79404,"Junctional epidermolysis bullosa, Herlitz type",3
Orphanet:79405,"Junctional epidermolysis bullosa inversa",3
Orphanet:79408,"Severe generalized recessive dystrophic epidermolysis bullosa",1
Orphanet:79409,"Recessive dystrophic epidermolysis bullosa inversa",1
Orphanet:79410,"Pretibial dystrophic epidermolysis bullosa",1
Orphanet:79411,"Transient bullous dermolysis of the newborn",1
Orphanet:79430,"Hermansky-Pudlak syndrome",10
Orphanet:79431,"Oculocutaneous albinism type 1A",1
Orphanet:79432,"Oculocutaneous albinism type 2",1
Orphanet:79433,"Oculocutaneous albinism type 3",1
Orphanet:79434,"Oculocutaneous albinism type 1B",1
Orphanet:79435,"Oculocutaneous albinism type 4",1
Orphanet:79443,"Pseudohypoparathyroidism type 1A",1
Orphanet:79444,"Pseudohypoparathyroidism type 1C",2
Orphanet:79445,Pseudopseudohypoparathyroidism,0
Orphanet:79447,"X-linked lethal multiple pterygium syndrome",0
Orphanet:79452,"Milroy disease",3
Orphanet:79473,"Porphyria variegata",2
Orphanet:79476,"Griscelli disease type 1",1
Orphanet:79477,"Griscelli disease type 2",1
Orphanet:79478,"Griscelli disease type 3",2
Orphanet:79493,"Brooke-Spiegler syndrome",1
Orphanet:79495,"X-linked congenital generalized hypertrichosis",0
Orphanet:79499,"Autosomal dominant deafness-onychodystrophy syndrome",2
Orphanet:79500,"DOORS syndrome",1
Orphanet:79501,"Punctate palmoplantar keratoderma type 1",1
Orphanet:79502,"Punctate palmoplantar keratoderma type 2",0
Orphanet:79503,"Ichthyosis hystrix of Curth-Macklin",1
Orphanet:79504,"Ichthyosis hystrix gravior",0
Orphanet:79506,"Cholesterol-ester transfer protein deficiency",2
Orphanet:79507,"Hypotonia - failure to thrive - microcephaly",0
Orphanet:796,"Sandhoff disease",1
